Property ID,Zip code,City,Type of Property,Subtype of Property,Price (€),Construction year,Bedrooms,Living area (m²),Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface (m²),Garden,Garden surface (m²),Surface of the plot (m²),Number of frontages,Swimming pool,Building condition,Elevator,Basement,Primary energy consumption (kWh/m²),CO₂ emission (kg CO₂/m²),Energy class,Heating type,Kitchen type scale,Building condition scale,Region,Price per m²
10584834,9800,deinze,apartment,apartment,340000,2023.0,2.0,97.0,Installed,0,0.0,1.0,20.0,1.0,0.0,,,0,,1,0,,,,,2.0,,Flemish,3505.1546391752577
10584833,9800,deinze,apartment,apartment,280000,2023.0,2.0,91.0,Installed,0,0.0,1.0,8.0,1.0,0.0,,,0,,1,0,,,,,2.0,,Flemish,3076.923076923077
10561327,4020,liège,apartment,penthouse,375000,1939.0,3.0,214.0,Not installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,To be done up,1,1,380.0,70.0,E,Gas,0.0,3.0,Walloon,1752.3364485981308
10561076,5300,andenne,house,villa,440000,2009.0,3.0,195.0,Installed,0,0.0,1.0,30.0,1.0,515.0,870.0,4.0,0,As new,0,0,170.0,43.0,B,Fuel oil,2.0,6.0,Walloon,2256.4102564102564
10574079,4020,wandre,house,villa,460000,1910.0,5.0,328.0,Installed,0,0.0,0.0,0.0,0.0,0.0,1440.0,4.0,0,As new,0,0,319.0,,D,Gas,2.0,6.0,Walloon,1402.439024390244
10567435,3020,herent,apartment,loft,775000,2010.0,2.0,258.0,Hyper equipped,1,0.0,1.0,0.0,0.0,0.0,,2.0,0,Good,0,0,82.0,,A,Gas,3.0,4.0,Flemish,3003.875968992248
10579070,7890,ellezelles,house,bungalow,349500,1974.0,4.0,185.0,Semi equipped,0,0.0,1.0,40.0,1.0,800.0,1204.0,4.0,0,Good,0,0,242.0,6985.0,C,Fuel oil,1.0,4.0,Walloon,1889.1891891891892
10573837,1000,brussels city,apartment,penthouse,479000,2011.0,3.0,126.0,USA hyper equipped,0,0.0,1.0,27.0,0.0,0.0,,2.0,0,Good,1,1,240.0,38.0,E,,3.0,4.0,Brussels capital region,3801.5873015873017
10557389,9900,eeklo,apartment,duplex,235000,2012.0,1.0,78.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,0,0,124.0,,B,Gas,2.0,4.0,Flemish,3012.8205128205127
10557112,1330,rixensart,house,villa,499000,1955.0,6.0,185.0,Installed,0,0.0,1.0,21.0,1.0,206.0,302.0,4.0,0,To be done up,0,0,265.0,49.0,D,Gas,2.0,3.0,Walloon,2697.2972972972975
10384516,4367,crisnee,apartment,duplex,349000,2022.0,3.0,153.0,Hyper equipped,0,0.0,1.0,11.0,1.0,500.0,,3.0,0,As new,1,1,93.0,1894.0,B,Gas,3.0,6.0,Walloon,2281.045751633987
10457573,1090,jette,apartment,duplex,489000,2022.0,3.0,156.0,USA hyper equipped,0,0.0,1.0,6.0,0.0,0.0,,3.0,0,As new,1,1,36.68,6.0,A,Gas,3.0,6.0,Brussels capital region,3134.6153846153848
10227791,1340,ottignies-louvain-la-neuve,apartment,penthouse,695000,2022.0,3.0,159.0,Not installed,0,0.0,1.0,54.0,0.0,0.0,,,0,As new,1,0,85.0,,A,Gas,0.0,6.0,Walloon,4371.069182389937
10457770,1200,woluwe-saint-lambert,apartment,penthouse,805000,2023.0,3.0,171.0,USA hyper equipped,0,0.0,1.0,16.0,0.0,0.0,,3.0,0,As new,1,1,55.0,,B,Gas,3.0,6.0,Brussels capital region,4707.602339181287
10233050,1050,ixelles,apartment,penthouse,880000,2024.0,3.0,119.0,USA hyper equipped,0,0.0,1.0,28.0,0.0,0.0,,3.0,0,As new,1,0,125.0,,C,Gas,3.0,6.0,Brussels capital region,7394.957983193277
10514865,1000,bruxelles,apartment,penthouse,990000,2022.0,2.0,217.0,USA hyper equipped,0,0.0,1.0,36.0,0.0,0.0,,4.0,0,As new,1,1,1.0,1.0,A,Gas,3.0,6.0,Brussels capital region,4562.21198156682
10457774,1180,uccle,apartment,penthouse,1340000,2022.0,3.0,179.0,USA hyper equipped,0,0.0,1.0,36.0,0.0,0.0,,4.0,0,As new,1,1,88.0,,B,Gas,3.0,6.0,Brussels capital region,7486.033519553072
10477061,1050,ixelles,apartment,penthouse,1750000,2023.0,3.0,228.0,USA hyper equipped,0,0.0,1.0,67.0,0.0,0.0,,4.0,0,As new,1,1,95.0,,B,Gas,3.0,6.0,Brussels capital region,7675.438596491228
10570056,6900,marche-en-famenne,apartment,penthouse,249500,1990.0,2.0,105.0,Hyper equipped,0,0.0,1.0,25.0,1.0,12458.0,,3.0,0,As new,1,1,374.0,107.0,E,,3.0,6.0,Walloon,2376.190476190476
10579907,6800,libramont-chevigny,house,villa,732000,2001.0,4.0,468.0,,0,0.0,0.0,0.0,0.0,0.0,1200.0,4.0,1,As new,0,0,253.0,63.0,C,Fuel oil,,6.0,Walloon,1564.1025641025642
10556350,2000,antwerp,apartment,flat studio,115000,2013.0,1.0,16.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,As new,1,0,92.0,,A,Gas,1.0,6.0,Flemish,7187.5
10556661,9200,baasrode,apartment,penthouse,199500,2004.0,1.0,87.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,Good,0,0,202.0,,C,Gas,2.0,4.0,Flemish,2293.103448275862
10584832,9800,deinze,apartment,apartment,285000,2023.0,2.0,91.0,Installed,0,0.0,1.0,5.0,1.0,0.0,,,0,,1,0,,,,,2.0,,Flemish,3131.868131868132
10584829,8670,oostduinkerke,house,villa,875000,1955.0,3.0,143.0,USA hyper equipped,1,1.0,1.0,0.0,1.0,0.0,915.0,,0,,0,0,461.0,,E,Gas,3.0,,Flemish,6118.881118881119
10584827,8300,knokke,apartment,apartment,1295000,,3.0,104.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,,0,0,247.0,,C,,,,Flemish,12451.923076923076
10584826,8300,knokke,apartment,apartment,695000,1968.0,2.0,56.0,,0,0.0,1.0,0.0,0.0,0.0,,,0,,0,1,252.0,,C,,,,Flemish,12410.714285714286
10584823,2500,lier,apartment,ground floor,451000,2022.0,3.0,140.0,Installed,0,0.0,1.0,9.0,1.0,35.0,,2.0,0,,1,1,,,,Gas,2.0,,Flemish,3221.4285714285716
10584821,2500,lier,apartment,penthouse,335000,2022.0,2.0,92.0,Installed,0,0.0,1.0,12.0,1.0,0.0,,2.0,0,,1,1,,,,Gas,2.0,,Flemish,3641.304347826087
10584818,2440,geel,apartment,apartment,228000,,2.0,92.0,Semi equipped,0,0.0,1.0,30.0,0.0,0.0,,2.0,0,Good,1,0,222.0,,C,Electric,1.0,4.0,Flemish,2478.2608695652175
10584811,9320,nieuwerkerken,house,house,399000,1952.0,3.0,170.0,Installed,0,0.0,1.0,0.0,0.0,0.0,388.0,,0,,0,1,96.0,,A,Gas,2.0,,Flemish,2347.0588235294117
10584810,9420,erondegem,house,house,389000,,5.0,206.0,Installed,0,0.0,1.0,0.0,0.0,0.0,549.0,,0,As new,0,0,324.0,,D,Gas,2.0,6.0,Flemish,1888.3495145631068
10584808,2800,mechelen,apartment,apartment,285000,1976.0,3.0,108.0,Installed,0,0.0,1.0,6.0,0.0,0.0,,2.0,0,Good,1,1,378.0,,D,Gas,2.0,4.0,Flemish,2638.8888888888887
10584807,3190,boortmeerbeek,apartment,apartment,225000,2020.0,1.0,54.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,,0,0,,,,Gas,2.0,,Flemish,4166.666666666667
10584804,8370,blankenberge,apartment,apartment,210000,,2.0,80.0,,0,0.0,1.0,0.0,0.0,0.0,,,0,As new,0,0,619.0,,F,,,6.0,Flemish,2625.0
10584803,2640,mortsel,house,villa,1195000,,3.0,375.0,Installed,0,1.0,0.0,0.0,0.0,0.0,9300.0,4.0,1,Good,0,0,199.0,,B,Gas,2.0,4.0,Flemish,3186.6666666666665
10584800,8620,nieuwpoort,apartment,apartment,299000,1977.0,2.0,43.0,Hyper equipped,1,0.0,1.0,0.0,0.0,0.0,,,0,,1,0,318.0,,D,Electric,3.0,,Flemish,6953.488372093023
10584799,8620,nieuwpoort,apartment,apartment,599000,2000.0,2.0,120.0,Installed,0,0.0,1.0,15.0,1.0,0.0,,,0,As new,1,0,168.0,,B,Electric,2.0,6.0,Flemish,4991.666666666667
10525052,8570,anzegem,apartment,apartment,192500,2000.0,3.0,117.0,,0,0.0,0.0,0.0,0.0,0.0,,,0,As new,1,0,113.0,,B,Gas,,6.0,Flemish,1645.2991452991453
10584779,9900,eeklo,house,house,289000,1938.0,2.0,100.0,Installed,0,0.0,0.0,0.0,1.0,0.0,497.0,3.0,0,To be done up,0,0,899.0,,F,Gas,2.0,3.0,Flemish,2890.0
10584777,2220,heist-op-den-berg,house,house,445000,2023.0,4.0,183.0,Installed,0,0.0,1.0,0.0,1.0,0.0,406.0,3.0,0,,0,0,,,,Gas,2.0,,Flemish,2431.6939890710382
10584776,2220,heist-op-den-berg,house,house,417000,2023.0,4.0,183.0,Installed,0,0.0,1.0,0.0,1.0,0.0,310.0,2.0,0,,0,0,,,,Gas,2.0,,Flemish,2278.688524590164
10584767,8980,zonnebeke,apartment,apartment,228000,2020.0,2.0,91.0,Installed,0,0.0,1.0,13.0,1.0,0.0,,,0,,1,0,,,,Gas,2.0,,Flemish,2505.4945054945056
10584764,5540,hastière,house,chalet,89000,,2.0,52.0,Installed,0,0.0,1.0,18.0,0.0,0.0,,4.0,0,Good,0,0,330.0,768.0,D,Pellet,2.0,4.0,Walloon,1711.5384615384614
10555241,1820,steenokkerzeel,house,bungalow,425000,1979.0,3.0,140.0,USA installed,0,0.0,1.0,24.0,1.0,260.0,800.0,4.0,0,To be done up,0,0,621.0,10.0,F,Electric,2.0,3.0,Flemish,3035.714285714286
10566137,1410,waterloo,house,villa,595000,1974.0,3.0,215.0,Installed,0,0.0,1.0,0.0,1.0,1100.0,1284.0,4.0,0,To renovate,0,0,375.0,93.0,E,Fuel oil,2.0,2.0,Walloon,2767.4418604651164
10566163,8500,kortrijk,house,villa,1275000,1994.0,5.0,456.0,Installed,0,0.0,1.0,70.0,1.0,900.0,1681.0,4.0,0,As new,0,1,165.0,,B,Gas,2.0,6.0,Flemish,2796.0526315789475
10482344,3090,overijse,house,villa,710000,1991.0,5.0,260.0,Semi equipped,0,0.0,1.0,0.0,1.0,557.0,675.0,4.0,0,To be done up,0,0,245.0,12.0,C,Gas,1.0,3.0,Flemish,2730.769230769231
10574163,1410,waterloo,house,villa,695000,1967.0,5.0,252.0,Hyper equipped,0,1.0,1.0,40.0,1.0,450.0,786.0,4.0,0,To be done up,0,1,482.0,,F,Fuel oil,3.0,3.0,Walloon,2757.936507936508
10567504,1050,ixelles,apartment,penthouse,650000,2015.0,2.0,105.0,Hyper equipped,0,0.0,1.0,13.0,0.0,0.0,,2.0,0,As new,1,0,100.0,21.0,C,,3.0,6.0,Brussels capital region,6190.476190476191
10502591,2060,antwerp,apartment,flat studio,139000,2014.0,1.0,30.0,Hyper equipped,0,0.0,1.0,6.0,0.0,0.0,,2.0,0,Good,1,0,145.0,,B,Gas,3.0,4.0,Flemish,4633.333333333333
10477304,4680,oupeye,apartment,duplex,169000,1950.0,4.0,119.0,Not installed,0,0.0,0.0,0.0,1.0,649.0,,3.0,0,To renovate,0,0,180.0,33.0,C,Gas,0.0,2.0,Walloon,1420.1680672268908
10386832,5537,bioul,house,bungalow,179000,1963.0,2.0,93.0,Semi equipped,0,0.0,0.0,0.0,1.0,0.0,1517.0,4.0,0,Good,0,1,852.0,212.0,G,Fuel oil,1.0,4.0,Walloon,1924.731182795699
10376761,1000,bruxelles,apartment,flat studio,185000,2001.0,1.0,37.0,USA installed,1,0.0,1.0,3.0,0.0,0.0,,2.0,0,Good,1,0,283.0,45.0,F,Electric,2.0,4.0,Brussels capital region,5000.0
10496742,1410,waterloo,apartment,flat studio,195000,1970.0,1.0,47.0,Not installed,0,0.0,1.0,23.0,0.0,0.0,,2.0,0,To be done up,0,0,403.0,74.0,E,Gas,0.0,3.0,Walloon,4148.936170212766
10523250,4357,donceel,apartment,duplex,195000,1874.0,3.0,190.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,Good,0,0,380.0,95.0,E,Fuel oil,1.0,4.0,Walloon,1026.3157894736842
10584755,9881,bellem,house,house,225000,1934.0,3.0,123.0,,0,1.0,1.0,0.0,1.0,0.0,497.0,3.0,0,To renovate,0,1,656.0,,F,,,2.0,Flemish,1829.2682926829268
10584754,9800,deinze,apartment,apartment,183380,1968.0,2.0,80.0,Installed,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,To be done up,1,1,94.0,,A,Gas,2.0,3.0,Flemish,2292.25
10584753,9031,drongen,house,house,409986,,3.0,160.0,Installed,0,0.0,1.0,25.0,1.0,95.0,201.0,3.0,0,,0,0,,,,,2.0,,Flemish,2562.4125
10584749,9031,drongen,house,house,383650,,3.0,143.0,Installed,0,0.0,1.0,24.0,1.0,95.0,197.0,2.0,0,,0,0,,,,,2.0,,Flemish,2682.867132867133
10584748,9031,drongen,house,house,453987,,4.0,172.0,Installed,0,0.0,1.0,28.0,1.0,110.0,233.0,2.0,0,,0,0,,,,,2.0,,Flemish,2639.4593023255816
10584747,9031,drongen,house,house,455161,,4.0,172.0,Installed,0,0.0,1.0,28.0,1.0,110.0,233.0,2.0,0,,0,0,,,,,2.0,,Flemish,2646.2848837209303
10584746,9031,drongen,house,house,381624,,3.0,145.0,Installed,0,0.0,1.0,24.0,1.0,95.0,204.0,2.0,0,,0,0,,,,,2.0,,Flemish,2631.8896551724138
10584745,9031,drongen,house,house,391651,,3.0,145.0,Installed,0,0.0,1.0,24.0,1.0,94.0,207.0,2.0,0,,0,0,,,,,2.0,,Flemish,2701.041379310345
10584744,9031,drongen,house,house,416082,,3.0,160.0,Installed,0,0.0,1.0,23.0,1.0,116.0,219.0,3.0,0,,0,0,,,,,2.0,,Flemish,2600.5125
10584743,9890,gavere,house,villa,698500,1992.0,5.0,360.0,Installed,0,1.0,1.0,0.0,1.0,0.0,1488.0,4.0,1,,0,0,304.0,,D,,2.0,,Flemish,1940.2777777777778
10584735,9031,drongen,house,house,399786,,3.0,149.0,,0,0.0,1.0,26.0,1.0,106.0,222.0,2.0,0,,0,0,,,,,,,Flemish,2683.1275167785234
10584732,9031,drongen,house,house,389909,,3.0,145.0,,0,0.0,1.0,24.0,1.0,97.0,212.0,2.0,0,,0,0,,,,,,,Flemish,2689.0275862068966
10584729,4577,pont de bonne,house,house,259000,,4.0,200.0,Semi equipped,0,0.0,1.0,30.0,1.0,70.0,250.0,4.0,0,Good,0,1,444.0,109.0,F,Fuel oil,1.0,4.0,Walloon,1295.0
10584714,8300,knokke,apartment,apartment,4295000,2011.0,3.0,163.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,,0,0,87.0,,A,,2.0,,Flemish,26349.693251533743
10584712,9000,gent,apartment,apartment,299000,,2.0,90.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,0,0,173.0,,B,,,4.0,Flemish,3322.222222222222
10584710,9041,gent,house,house,499000,2018.0,4.0,170.0,,0,0.0,0.0,0.0,0.0,0.0,497.0,,0,,0,0,60.0,,A,,,,Flemish,2935.294117647059
10584709,9402,meerbeke,apartment,apartment,235000,2006.0,2.0,88.0,Installed,0,0.0,1.0,22.0,0.0,0.0,,2.0,0,Good,0,0,104.0,,B,Fuel oil,2.0,4.0,Flemish,2670.4545454545455
10584707,8520,kuurne,apartment,apartment,165000,1977.0,2.0,89.0,,0,0.0,0.0,0.0,1.0,0.0,,2.0,0,,1,1,,,,,,,Flemish,1853.9325842696628
10584706,3740,bilzen,house,house,395000,1882.0,3.0,198.0,,0,0.0,0.0,0.0,1.0,8086.0,8682.0,4.0,0,To renovate,0,0,877.0,,F,Fuel oil,,2.0,Flemish,1994.949494949495
10584705,9991,maldegem,house,house,495000,1946.0,2.0,228.0,,0,0.0,0.0,0.0,1.0,0.0,8924.0,4.0,0,To renovate,0,0,1036.0,,F,Fuel oil,,2.0,Flemish,2171.0526315789475
10584703,8301,heist-aan-zee,house,house,355000,,3.0,138.0,,0,0.0,0.0,0.0,0.0,0.0,133.0,,0,,0,0,501.0,,F,,,,Flemish,2572.463768115942
10510119,8630,veurne,house,house,335000,1931.0,4.0,163.0,Installed,0,0.0,0.0,0.0,1.0,35.0,633.0,3.0,0,Good,0,0,290.0,,C,,2.0,4.0,Flemish,2055.2147239263804
10584699,8210,zedelgem,house,house,429000,1950.0,3.0,120.0,,0,0.0,0.0,0.0,1.0,0.0,1011.0,,0,,0,0,,,,,,,Flemish,3575.0
10584698,3150,haacht,house,house,435000,2016.0,4.0,180.0,Installed,0,0.0,0.0,0.0,1.0,51.0,164.0,2.0,0,Good,0,0,75.0,1553.0,A,,2.0,4.0,Flemish,2416.6666666666665
10494453,4040,herstal,house,apartment block,199000,1850.0,4.0,231.0,Semi equipped,0,0.0,1.0,54.0,1.0,140.0,251.0,3.0,0,To be done up,0,0,374.0,68.0,E,Gas,1.0,3.0,Walloon,861.4718614718614
10528248,4500,huy,apartment,penthouse,199000,2010.0,2.0,96.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,1,1,133.0,25.0,B,Gas,1.0,4.0,Walloon,2072.9166666666665
10207621,1640,sint-genesius-rode,apartment,loft,200000,1931.0,3.0,345.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,To renovate,0,0,450.0,39.0,E,Gas,2.0,2.0,Flemish,579.7101449275362
10367809,1340,ottignies,apartment,penthouse,240000,1951.0,1.0,85.0,USA installed,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,0,0,332.0,61.0,D,Gas,2.0,4.0,Walloon,2823.529411764706
10346863,4900,spa,house,apartment block,249000,1918.0,8.0,229.0,Not installed,0,0.0,0.0,0.0,0.0,0.0,94.0,3.0,0,To renovate,0,1,491.0,90.0,F,Gas,0.0,2.0,Walloon,1087.3362445414848
10584692,3212,lubbeek,house,house,349000,1961.0,2.0,143.0,,0,0.0,0.0,0.0,1.0,0.0,750.0,,0,,0,1,1474.0,,F,Gas,,,Flemish,2440.5594405594406
10584691,8300,het zoute,apartment,apartment,995000,1934.0,3.0,105.0,,0,0.0,1.0,0.0,0.0,0.0,,2.0,0,,0,1,236.0,,C,Gas,,,Flemish,9476.190476190477
10584690,1070,anderlecht,house,apartment block,1350000,1954.0,9.0,540.0,Semi equipped,0,0.0,0.0,0.0,0.0,0.0,140.0,3.0,0,Good,0,1,258.0,51.0,E,Gas,1.0,4.0,Brussels capital region,2500.0
10584686,9950,lievegem,apartment,apartment,229000,1967.0,3.0,95.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,,1,0,134.0,,B,,,,Flemish,2410.5263157894738
10584677,8400,oostende,apartment,apartment,250000,1995.0,2.0,104.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,Good,0,0,,,,,,4.0,Flemish,2403.846153846154
10584674,9860,oosterzele,house,house,498000,2022.0,3.0,165.0,,0,0.0,0.0,0.0,0.0,0.0,471.0,,0,Good,0,0,29.0,,A,,,4.0,Flemish,3018.181818181818
10584673,9000,gent,apartment,apartment,320000,2004.0,2.0,86.0,,0,0.0,0.0,0.0,0.0,0.0,,2.0,0,,0,0,,,,,,,Flemish,3720.9302325581393
10584666,8000,brugge,house,house,295000,,6.0,170.0,,0,0.0,0.0,0.0,0.0,0.0,75.0,3.0,0,Good,0,1,548.0,,F,,,4.0,Flemish,1735.2941176470588
10584665,8800,roeselare,apartment,penthouse,850000,2007.0,2.0,151.0,,0,0.0,1.0,30.0,0.0,0.0,,2.0,0,,1,1,151.0,,B,,,,Flemish,5629.139072847682
10584664,8800,roeselare,house,house,265000,,3.0,130.0,Installed,0,0.0,1.0,0.0,1.0,0.0,77.0,3.0,0,Good,0,1,309.0,,D,,2.0,4.0,Flemish,2038.4615384615386
10584655,9040,sint-amandsberg,house,exceptional property,363000,1930.0,3.0,161.0,USA installed,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,Good,0,0,,,,,2.0,4.0,Flemish,2254.658385093168
10584652,8301,duinbergen,apartment,apartment,1295000,1970.0,3.0,118.0,Installed,0,0.0,1.0,1.0,0.0,0.0,,3.0,0,To be done up,1,0,152.0,,B,Fuel oil,2.0,3.0,Flemish,10974.57627118644
10584650,6800,libramont-chevigny,house,house,230000,,3.0,119.0,,0,0.0,0.0,0.0,0.0,0.0,103.0,2.0,0,To be done up,0,0,552.0,,G,Fuel oil,,3.0,Walloon,1932.7731092436975
10495863,1080,sint-jans-molenbeek,apartment,duplex,265000,1996.0,2.0,106.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,4.0,0,Good,1,0,118.0,,C,Gas,2.0,4.0,Brussels capital region,2500.0
10455439,4000,liege,house,apartment block,274000,1899.0,1.0,169.0,Not installed,0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0,To be done up,0,1,212.0,38.0,C,Gas,0.0,3.0,Walloon,1621.301775147929
10511069,1200,woluwe-saint-lambert,apartment,penthouse,275000,2015.0,1.0,50.0,USA hyper equipped,0,0.0,1.0,7.0,0.0,0.0,,,0,As new,1,1,130.0,25.0,C,Gas,3.0,6.0,Brussels capital region,5500.0
10473354,4530,warnant-dreye,house,bungalow,279000,1997.0,2.0,107.0,Semi equipped,0,0.0,1.0,12.0,1.0,230.0,479.0,4.0,0,Good,0,1,624.0,154.0,G,Fuel oil,1.0,4.0,Walloon,2607.4766355140187
10442731,6900,marche-en-famenne,house,villa,295000,1970.0,4.0,278.0,USA installed,0,0.0,1.0,0.0,1.0,950.0,950.0,4.0,0,Good,0,0,249.0,46.0,C,Fuel oil,2.0,4.0,Walloon,1061.1510791366907
10084275,1000,bruxelles,apartment,penthouse,299000,2012.0,2.0,85.0,USA installed,0,0.0,1.0,12.0,0.0,0.0,,3.0,0,As new,0,1,227.0,45.0,E,Gas,2.0,6.0,Brussels capital region,3517.6470588235293
10077863,1080,molenbeek-saint-jean,apartment,penthouse,299000,2012.0,2.0,85.0,USA installed,0,0.0,1.0,12.0,0.0,0.0,,3.0,0,As new,0,1,227.0,45.0,E,Gas,2.0,6.0,Brussels capital region,3517.6470588235293
10584590,9000,gent,house,house,415000,,3.0,177.0,Installed,0,0.0,0.0,0.0,0.0,0.0,323.0,3.0,0,As new,0,0,167.0,,B,Gas,2.0,6.0,Flemish,2344.632768361582
10584588,8900,ieper,house,house,275000,1994.0,3.0,152.0,Installed,0,1.0,0.0,0.0,0.0,0.0,353.0,3.0,0,Good,0,0,209.0,,C,Fuel oil,2.0,4.0,Flemish,1809.2105263157894
10584586,2660,hoboken,apartment,apartment,269000,1967.0,3.0,120.0,Installed,0,0.0,1.0,4.0,0.0,0.0,,,0,Good,0,1,238.0,,C,,2.0,4.0,Flemish,2241.6666666666665
10584583,9000,gent,apartment,apartment,255000,1959.0,2.0,81.0,Installed,0,0.0,0.0,0.0,0.0,0.0,,3.0,0,Good,1,0,182.0,,B,Gas,2.0,4.0,Flemish,3148.1481481481483
10584581,1428,lillois-witterzée,apartment,apartment,528000,2024.0,3.0,116.0,Installed,0,0.0,1.0,31.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4551.724137931034
10584580,1428,lillois-witterzée,apartment,apartment,525000,2024.0,3.0,112.0,Installed,0,0.0,1.0,31.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4687.5
10584579,1428,lillois-witterzée,apartment,apartment,450000,2024.0,3.0,104.0,Installed,0,0.0,1.0,13.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4326.923076923077
10584578,1428,lillois-witterzée,apartment,apartment,445000,2024.0,2.0,105.0,Installed,0,0.0,1.0,21.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4238.0952380952385
10584577,1428,lillois-witterzée,apartment,apartment,450000,2024.0,3.0,102.0,Installed,0,0.0,1.0,15.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4411.764705882353
10584576,1428,lillois-witterzée,apartment,apartment,440000,2024.0,3.0,103.0,Installed,0,0.0,1.0,34.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4271.844660194175
10584575,1428,lillois-witterzée,apartment,apartment,425000,2024.0,2.0,105.0,Installed,0,0.0,1.0,35.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4047.6190476190477
10584574,1428,lillois-witterzée,apartment,apartment,440000,2024.0,3.0,102.0,Installed,0,0.0,1.0,35.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4313.725490196079
10584573,1421,ophain-bois-seigneur-isaac,apartment,apartment,528000,2024.0,3.0,116.0,Installed,0,0.0,1.0,31.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4551.724137931034
10584572,1421,ophain-bois-seigneur-isaac,apartment,apartment,525000,2024.0,3.0,112.0,Installed,0,0.0,1.0,31.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4687.5
10584571,1421,ophain-bois-seigneur-isaac,apartment,apartment,450000,2024.0,3.0,104.0,Installed,0,0.0,1.0,13.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4326.923076923077
10584570,1421,ophain-bois-seigneur-isaac,apartment,apartment,445000,2024.0,2.0,105.0,Installed,0,0.0,1.0,21.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4238.0952380952385
10584569,1421,ophain-bois-seigneur-isaac,apartment,apartment,450000,2024.0,3.0,102.0,Installed,0,0.0,1.0,15.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4411.764705882353
10584568,1421,ophain-bois-seigneur-isaac,apartment,apartment,440000,2024.0,3.0,103.0,Installed,0,0.0,1.0,34.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4271.844660194175
10584567,1421,ophain-bois-seigneur-isaac,apartment,apartment,425000,2024.0,2.0,105.0,Installed,0,0.0,1.0,35.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4047.6190476190477
10584566,1421,ophain-bois-seigneur-isaac,apartment,apartment,440000,2024.0,3.0,102.0,Installed,0,0.0,1.0,35.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4313.725490196079
10584565,1420,braine-l'alleud,apartment,apartment,528000,2024.0,3.0,116.0,Installed,0,0.0,1.0,31.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4551.724137931034
10584564,1420,braine-l'alleud,apartment,apartment,525000,2024.0,3.0,112.0,Installed,0,0.0,1.0,31.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4687.5
10584563,1420,braine-l'alleud,apartment,apartment,450000,2024.0,3.0,104.0,Installed,0,0.0,1.0,13.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4326.923076923077
10584562,1420,braine-l'alleud,apartment,apartment,445000,2024.0,2.0,105.0,Installed,0,0.0,1.0,21.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4238.0952380952385
10584561,1420,braine-l'alleud,apartment,apartment,450000,2024.0,3.0,102.0,Installed,0,0.0,1.0,15.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4411.764705882353
10584560,1420,braine-l'alleud,apartment,apartment,440000,2024.0,3.0,103.0,Installed,0,0.0,1.0,34.0,1.0,0.0,,,0,,1,1,,,,Gas,2.0,,Walloon,4271.844660194175
